grid_id_visited,customer_Identifier,traffic_type,traffic_amount
1018,0,smsin,5.0
1018,0,smsin,5.0
1018,0,smsin,5.0
1006,86,internet,10.0
1008,351,callin,3.5
1008,351,callin,3.5
100,90,smsin,5.0
1007,351,internet,10.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1007,0,smsin,5.0
1003,359,callin,3.5
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1005,46,internet,10.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1006,39,smsin,5.0
1008,63,callout,3.5
1018,20,smsin,5.0
1008,34,smsout,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
100,39,smsin,5.0
1,32,internet,10.0
1003,49,smsout,5.0
1004,39,smsout,5.0
1004,39,smsout,5.0
1006,88239,internet,10.0
1007,351,callin,3.5
1006,33,internet,10.0
1006,33,internet,10.0
1007,40,smsin,5.0
1011,0,callout,3.5
1008,380,callout,3.5
1008,380,callout,3.5
1007,380,callout,3.5
1007,380,callout,3.5
102,40,callout,3.5
102,40,callout,3.5
1007,32,smsin,5.0
1004,41,callin,3.5
1005,0,callout,3.5
1005,0,callout,3.5
1017,63,callout,3.5
10000,33,internet,10.0
1008,49,internet,10.0
1008,49,internet,10.0
1008,49,internet,10.0
1008,49,internet,10.0
1008,49,internet,10.0
1013,20,callout,3.5
102,880,callout,3.5
1007,86,smsin,5.0
1007,233,callout,3.5
1000,212,callout,3.5
1006,41,callout,3.5
1006,55,callout,3.5
1004,353,callin,3.5
1008,18099,smsin,5.0
1008,18099,smsin,5.0
100,358,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1007,39,smsin,5.0
1009,20,callout,3.5
10000,40,callout,3.5
1015,63,callin,3.5
1012,0,callout,3.5
1012,0,callout,3.5
1010,0,callout,3.5
1010,0,callout,3.5
1002,41,smsin,5.0
1002,41,smsin,5.0
1002,41,smsin,5.0
1002,41,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
10000,0,smsin,5.0
1017,40,callout,3.5
1017,40,callout,3.5
1017,40,callout,3.5
1007,18099,smsin,5.0
1002,352,smsin,5.0
1007,33,internet,10.0
1007,33,internet,10.0
1007,33,internet,10.0
1008,353,smsout,5.0
1019,41,smsin,5.0
1019,41,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
101,39,smsin,5.0
1004,63,callin,3.5
101,33,internet,10.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1016,0,smsin,5.0
1018,46,internet,10.0
1018,46,internet,10.0
1018,46,internet,10.0
1006,34,smsin,5.0
1017,40,smsin,5.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1016,46,internet,10.0
1017,1,smsin,5.0
1017,1,smsin,5.0
1005,32,internet,10.0
1005,32,internet,10.0
1015,1514,smsout,5.0
1009,53,smsin,5.0
1006,41,internet,10.0
1006,41,internet,10.0
1006,41,internet,10.0
1006,41,internet,10.0
1006,41,internet,10.0
1002,46,internet,10.0
1002,46,internet,10.0
1002,46,internet,10.0
1002,46,internet,10.0
1002,46,internet,10.0
1002,46,internet,10.0
1002,46,internet,10.0
1002,46,internet,10.0
1019,41,internet,10.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1003,0,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
1008,39,smsin,5.0
10,40,smsin,5.0
1008,63,smsin,5.0
1008,63,smsin,5.0
1013,0,callout,3.5
1005,44,smsin,5.0
1008,39,smsout,5.0
10,0,callout,3.5
10000,212,callin,3.5
1005,31,smsin,5.0
102,7,callin,3.5
10000,233,callin,3.5
1,41,smsin,5.0
1009,53,callout,3.5
1007,43,smsout,5.0
1012,39,smsout,5.0
1012,39,smsout,5.0
1012,39,smsout,5.0
1008,61,internet,10.0
1012,33,internet,10.0
1012,33,internet,10.0
1,357,smsin,5.0
1002,44,internet,10.0
1006,94,smsin,5.0
100,34,smsin,5.0
1007,32,internet,10.0
1009,1,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
1003,39,smsin,5.0
10000,90,smsout,5.0
1002,32,internet,10.0
10000,86,callout,3.5
1001,212,callout,3.5
100,48,smsout,5.0
1017,32,internet,10.0
1006,31,smsin,5.0
1016,359,callin,3.5
1008,44,callin,3.5
1010,880,callout,3.5
1010,88239,internet,10.0
1002,40,callout,3.5
1002,40,callout,3.5
1000,41,internet,10.0
1000,41,internet,10.0
1000,41,internet,10.0
1000,41,internet,10.0
1005,852,internet,10.0
10000,7,callin,3.5
1015,0,callout,3.5
1016,353,internet,10.0
1002,41,internet,10.0
1002,41,internet,10.0
1002,41,internet,10.0
1002,41,internet,10.0
100,46,internet,10.0
100,46,internet,10.0
1007,20,smsin,5.0
1007,212,callout,3.5
1007,212,callout,3.5
101,40,internet,10.0
1004,40,callin,3.5
102,44,callout,3.5
102,20,smsin,5.0
1009,44,callin,3.5
1006,46,internet,10.0
1006,46,internet,10.0
1006,46,internet,10.0
1006,46,internet,10.0
1006,46,internet,10.0
1006,46,internet,10.0
1006,46,internet,10.0
1006,46,internet,10.0
1006,46,internet,10.0
1006,46,internet,10.0
1010,53,callout,3.5
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
1007,46,internet,10.0
102,221,callout,3.5
1015,40,callout,3.5
1015,40,callout,3.5
1015,40,callout,3.5
1015,40,callout,3.5
1015,40,callout,3.5
1015,40,callout,3.5
1000,0,callout,3.5
10,355,callout,3.5
10,355,callout,3.5
100,49,internet,10.0
100,49,internet,10.0
100,49,internet,10.0
100,49,internet,10.0
100,49,internet,10.0
1006,0,callout,3.5
1003,39,smsout,5.0
1003,39,smsout,5.0
1003,39,smsout,5.0
1003,39,smsout,5.0
1011,44,smsin,5.0
1000,49,internet,10.0
1000,49,internet,10.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
1016,39,smsin,5.0
10,32,smsin,5.0
1006,352,smsin,5.0
1006,41,callin,3.5
1013,33,internet,10.0
1013,33,internet,10.0
1000,53,smsin,5.0
1,48,smsin,5.0
1006,49,callin,3.5
1002,40,smsin,5.0
1002,1,smsin,5.0
1017,44,smsout,5.0
10000,221,callout,3.5
1015,44,smsout,5.0
1008,86,smsin,5.0
1011,353,callin,3.5
1008,94,callout,3.5
1018,39,smsout,5.0
1018,39,smsout,5.0
1018,39,smsout,5.0
1018,39,smsout,5.0
1014,44,smsin,5.0
1002,33,smsout,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1013,0,smsin,5.0
1010,40,callout,3.5
1010,40,callout,3.5
1010,40,callout,3.5
1010,40,callout,3.5
1010,40,callout,3.5
1008,221,callout,3.5
10000,39,smsout,5.0
10000,39,smsout,5.0
10000,39,smsout,5.0
10000,39,smsout,5.0
10000,39,smsout,5.0
1004,0,callout,3.5
1,44,callout,3.5
10,49,internet,10.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1019,0,smsin,5.0
1002,33,internet,10.0
1002,33,internet,10.0
1002,33,internet,10.0
1011,46,internet,10.0
1011,46,internet,10.0
1011,46,internet,10.0
1011,46,internet,10.0
1011,46,internet,10.0
1011,46,internet,10.0
1011,46,internet,10.0
1011,46,internet,10.0
1006,86,smsin,5.0
1006,86,smsin,5.0
1012,34,callout,3.5
1005,39,smsout,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
1015,0,smsin,5.0
10,44,callout,3.5
1007,20,callout,3.5
1007,20,callout,3.5
1007,20,callout,3.5
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
10,39,smsin,5.0
1009,353,callin,3.5
1000,63,callout,3.5
1,355,callout,3.5
1,355,callout,3.5
1012,40,callout,3.5
1012,40,callout,3.5
1012,40,callout,3.5
1012,40,callout,3.5
10000,41,smsin,5.0
1000,40,smsin,5.0
1016,86,callout,3.5
1016,86,callout,3.5
1007,27,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
1017,0,smsin,5.0
101,49,internet,10.0
1006,852,callin,3.5
1012,880,callout,3.5
1014,40,callout,3.5
1014,40,callout,3.5
1014,40,callout,3.5
1014,40,callout,3.5
1014,40,callout,3.5
1002,49,callin,3.5
1014,0,callout,3.5
1005,82,callin,3.5
1002,233,callout,3.5
1015,353,internet,10.0
1006,44,internet,10.0
101,40,smsin,5.0
101,40,smsin,5.0
101,40,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
102,39,smsin,5.0
1007,1,smsin,5.0
1,40,callout,3.5
1005,41,smsin,5.0
1005,41,smsin,5.0
1005,41,smsin,5.0
1005,41,smsin,5.0
1005,41,smsin,5.0
1008,49,callin,3.5
101,46,internet,10.0
101,46,internet,10.0
101,46,internet,10.0
101,46,internet,10.0
100,39,callout,3.5
1019,1,smsin,5.0
1002,40,callin,3.5
1002,43,smsin,5.0
1002,385,smsin,5.0
1000,41,smsin,5.0
1012,40,callin,3.5
1010,33,internet,10.0
1010,33,internet,10.0
1,20,callout,3.5
1,20,callout,3.5
1008,234,callout,3.5
1007,41,callin,3.5
1003,46,internet,10.0
1001,32,smsin,5.0
101,357,smsin,5.0
1000,34,smsout,5.0
1015,40,callin,3.5
100,41,callin,3.5
100,41,callin,3.5
1019,27,callin,3.5
1015,353,callin,3.5
1016,40,callout,3.5
1016,40,callout,3.5
1016,40,callout,3.5
1016,40,callout,3.5
1003,48,smsout,5.0
1008,20,callout,3.5
1008,20,callout,3.5
1011,33,internet,10.0
1008,33,callin,3.5
1008,40,callout,3.5
1008,40,callout,3.5
1008,40,callout,3.5
1006,27,smsin,5.0
1005,1,smsin,5.0
1006,355,callout,3.5
1009,39,smsout,5.0
1009,39,smsout,5.0
1009,39,smsout,5.0
1005,353,smsin,5.0
1005,353,smsin,5.0
1005,353,smsin,5.0
1015,33,internet,10.0
1015,33,internet,10.0
1015,33,internet,10.0
100,1,internet,10.0
1009,33,internet,10.0
1009,33,internet,10.0
1009,33,internet,10.0
1007,44,smsin,5.0
1011,20,smsin,5.0
1017,39,smsout,5.0
1017,39,smsout,5.0
1017,39,smsout,5.0
1006,41,smsout,5.0
1014,46,internet,10.0
1014,46,internet,10.0
1014,46,internet,10.0
1014,46,internet,10.0
1014,46,internet,10.0
1014,46,internet,10.0
1014,46,internet,10.0
1008,41,smsin,5.0
10000,34,internet,10.0
10000,34,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1008,46,internet,10.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
1018,39,smsin,5.0
100,48,smsin,5.0
100,48,smsin,5.0
1008,53,smsin,5.0
102,370,smsin,5.0
102,49,internet,10.0
102,593,callout,3.5
1013,46,internet,10.0
1013,46,internet,10.0
1013,46,internet,10.0
1013,46,internet,10.0
1013,46,internet,10.0
1013,46,internet,10.0
1013,46,internet,10.0
1013,46,internet,10.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1017,39,smsin,5.0
1011,353,internet,10.0
100,33,callin,3.5
10000,216,smsin,5.0
1005,353,internet,10.0
1008,1,smsin,5.0
1008,1,smsin,5.0
1000,40,callin,3.5
1005,41,smsout,5.0
10,20,callout,3.5
1010,39,smsout,5.0
1010,39,smsout,5.0
1006,212,callout,3.5
1015,41,smsin,5.0
1004,46,internet,10.0
1004,46,internet,10.0
1004,46,internet,10.0
1004,46,internet,10.0
1004,46,internet,10.0
1004,46,internet,10.0
101,33,smsin,5.0
10,355,callin,3.5
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1002,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1014,39,smsin,5.0
1006,44,smsout,5.0
1019,49,internet,10.0
1002,32,smsin,5.0
1014,32,internet,10.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
1012,0,smsin,5.0
